罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,網干,本町,282014,兵庫県,姫路市,網干区興浜,2020/1/10,12,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,網干,本町,282014,兵庫県,姫路市,網干区興浜,2020/7/21,8,道路上,その他,施錠せず,なし
窃盗,車上ねらい,網干,浜田,282014,兵庫県,姫路市,網干区浜田,2020/8/31,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,網干,東芝前,282014,兵庫県,姫路市,網干区福井,2020/11/11,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,網干,網干駅前,282014,兵庫県,姫路市,網干区坂上,2020/5/27,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,網干,網干駅前,282014,兵庫県,姫路市,網干区坂出,2020/7/1,23,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,網干,網干駅前,282014,兵庫県,姫路市,勝原区朝日谷,2020/12/21,22,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,勝原,282014,兵庫県,姫路市,勝原区熊見,2020/1/16,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,勝原,282014,兵庫県,姫路市,勝原区宮田,2020/2/3,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,網干,勝原,282014,兵庫県,姫路市,勝原区山戸,2020/12/14,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,網干,天満,282014,兵庫県,姫路市,大津区大津町２丁目,2020/9/26,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,天満,282014,兵庫県,姫路市,大津区天満,2018/4/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,天満,282014,兵庫県,姫路市,大津区天満,2020/6/16,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,網干,天満,282014,兵庫県,姫路市,大津区天満,2020/10/1,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,網干,吉美,282014,兵庫県,姫路市,大津区天神町２丁目,2020/1/15,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区吾妻町３丁目,2020/6/21,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区長町２丁目,2020/9/18,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区夢前町１丁目,2020/4/13,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福崎,福崎駅前,284432,兵庫県,福崎町,西治,2020/5/30,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,福崎,福崎東,284432,兵庫県,福崎町,八千種,2020/9/15,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,福崎,福崎東,284432,兵庫県,福崎町,八千種,2020/5/7,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福崎,福崎東,284432,兵庫県,福崎町,八千種,2020/8/14,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,福崎,越知谷,284467,兵庫県,神河町,岩屋,2020/12/23,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福崎,越知谷,284467,兵庫県,神河町,根宇野,2020/6/6,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,福崎,市川,284424,兵庫県,市川町,屋形,2020/3/17,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町上川原,2018/4/1,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町上川原,2018/10/23,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町川原町,2018/6/1,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町川原町,2018/10/1,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町川原町,2018/10/10,0,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町川原町,2019/4/1,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町川原町,2019/12/1,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町下川原,2019/3/1,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町立町,2015/4/1,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町立町,2019/12/1,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町日山,2018/7/21,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町日山,2019/4/21,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町日山,2019/5/1,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町本町,2019/6/1,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大手,282294,兵庫県,たつの市,龍野町本町,2019/10/1,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,揖保川町黍田,2019/2/13,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町旭町,2019/6/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町旭町,2019/10/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町片山,2018/8/1,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町片山,2019/5/1,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町片山,2019/10/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町島田,2019/5/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町大道,2019/7/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町大道,2019/9/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2018/10/1,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2019/4/1,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2019/9/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2020/1/25,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2020/3/17,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2017/8/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2018/1/20,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2018/5/1,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2018/6/10,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2018/11/1,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2018/12/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/4/1,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/5/1,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/6/1,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/7/1,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/7/1,0,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/8/20,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/9/1,0,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/10/1,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/12/1,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/12/2,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町富永,2019/12/24,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町中村,2019/4/1,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町中村,2019/10/1,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町中村,2019/11/9,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,誉田町上沖,2019/5/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大住寺,282294,兵庫県,たつの市,神岡町大住寺,2019/8/1,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,大住寺,282294,兵庫県,たつの市,神岡町大住寺,2020/10/20,10,その他,その他,施錠せず,なし
窃盗,車上ねらい,たつの,大住寺,282294,兵庫県,たつの市,神岡町東觜崎,2019/11/21,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,誉田,282294,兵庫県,たつの市,誉田町福田,2019/7/1,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,西構,282294,兵庫県,たつの市,揖保川町黍田,2019/3/11,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,西構,282294,兵庫県,たつの市,揖保町西構,2018/10/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,西構,282294,兵庫県,たつの市,揖保町西構,2019/11/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,西構,282294,兵庫県,たつの市,揖保町山下,2018/10/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,西構,282294,兵庫県,たつの市,揖保町山下,2018/11/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,中垣内,282294,兵庫県,たつの市,揖西町芦原台,2013/7/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,中垣内,282294,兵庫県,たつの市,揖西町清水,2019/7/1,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,たつの,中垣内,282294,兵庫県,たつの市,揖西町中垣内,2019/7/1,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町前地,2019/7/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町住吉,2019/6/1,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町長尾,2020/6/7,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町土師,2019/10/1,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町土師,2020/2/22,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町土師１丁目,2018/4/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町土師１丁目,2019/4/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町土師１丁目,2019/6/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町土師１丁目,2019/8/20,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町土師４丁目,2019/6/1,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町南山,,,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町南山,2019/3/1,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町南山,2019/6/1,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町南山,2019/10/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町南山,2019/11/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町南山１丁目,2017/7/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,住吉,282294,兵庫県,たつの市,揖西町南山２丁目,2019/4/1,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,半田,282294,兵庫県,たつの市,揖保川町新在家,2016/6/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,半田,282294,兵庫県,たつの市,揖保川町新在家,2018/6/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,半田,282294,兵庫県,たつの市,揖保川町新在家,2019/7/1,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,半田,282294,兵庫県,たつの市,揖保川町養久,2019/6/1,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,神部,282294,兵庫県,たつの市,揖保川町神戸北山,2017/6/1,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,たつの,神部,282294,兵庫県,たつの市,揖保川町黍田,2018/6/18,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
